citycode:0512|poiid:B020019KNF|name:好食膳(狮山路店)|address:狮山路58号|location:120.566988,31.294296|tel:0512-68078107|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000HR0P|name:兰州拉面(留园路)|address:留园路391|location:120.592293,31.314493|tel:0512-61274191|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B020017G0H|name:千里香馄饨王|address:景山路74号附近|location:120.543137,31.316074|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020005Y73|name:兰州一绝拉面王|address:景山路74号|location:120.5429,31.316037|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B02001D7GK|name:砂锅煲菜馆|address:景山路枫秀苑旁|location:120.54266,31.315897|tel:0512-66655816|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001CYKE|name:张氏重庆酸辣粉|address:高新区林枫苑大街34号|location:120.537778,31.311033|tel:0512-66626234|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B0200164BR|name:徐福记(解放路店)|address:解放西路梅亭苑对过门面房|location:120.591404,31.273921|tel:0512-67866177|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B020017BZB|name:化隆牛肉拉面|address:高新区林枫苑大街35号|location:120.537792,31.311098|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B02000ICEZ|name:东北人家(胥江路)|address:胥江路胥虹苑旁|location:120.600632,31.287943|tel:0512-68551610|type:餐饮服务;中餐厅;东北菜
citycode:0512|poiid:B02001H35A|name:华湾台菜餐厅|address:和园路99号|location:120.580842,31.322233|tel:0512-65894040|type:餐饮服务;中餐厅;台湾菜
citycode:0512|poiid:B020017G7R|name:金陵鸭血粉丝(景山路店)|address:林枫街|location:120.54144,31.315493|tel:15250185679|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001HCNQ|name:凝翠园饭店|address:桐泾路415|location:120.588336,31.318639|tel:0512-65337340;0512-67039855|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000KAE1|name:新康资味族包子铺|address:沧浪区桐泾南路新康菜场内(桐泾公园对面)|location:120.598598,31.281885|tel:0512-66696139;0512-68551190|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000IEL9|name:新水晶舫酒楼(桐泾店)|address:桐泾南路179号新康花园|location:120.598732,31.282027|tel:0512-68119007;0512-68117979|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B02001HC93|name:姥娘麻辣烫火锅(仁安街店)|address:仁安场路附近|location:120.589661,31.317846|tel:|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020017DCM|name:福建沙县特色小吃(石湖花园东北)|address:幸福街(石湖花园东北)|location:120.582362,31.267706|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001H2FH|name:嘉尚咖啡|address:桐泾南路177号|location:120.598809,31.281878|tel:0512-68211563|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B020017BGQ|name:苏北人家(石湖花园东北)|address:吴越路(石湖花园东北)|location:120.582607,31.2677|tel:13812608695|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000IZFG|name:交通技校餐厅|address:虎丘路28号(近桐泾北路)|location:120.58805,31.31922|tel:0512-65573850|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000HSUP|name:锅膳台式涮涮锅|address:桐泾南路171号|location:120.598856,31.28164|tel:0512-68551295|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001K38D|name:楚门香港小厨|address:广济南路西城永捷4楼(地铁1、2号线换乘站)|location:120.60023,31.305395|tel:0512-68656988|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0512|poiid:B02001GYW5|name:萨莉亚意式餐厅|address:西城永捷生活广场|location:120.600188,31.305516|tel:|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:0512|poiid:B02001GYW6|name:呀咪咖喱屋|address:西城永捷生活广场|location:120.600197,31.305519|tel:0512-65703633|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019ZII|name:皇家大厨|address:广济路19号西城永捷生活广场5层A511室|location:120.600207,31.305501|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001FV88|name:百年滋味馆|address:广济南路19号西城永捷生活广场4层406/407|location:120.600202,31.305523|tel:0512-65703039|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019YXH|name:菊樱回转寿司|address:西城永捷生活广场|location:120.600201,31.305525|tel:0512-65703899|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02001HCTW|name:老山界湘菜|address:西城永捷生活广场|location:120.600202,31.305527|tel:0512-68701980|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:0512|poiid:B02001FVAX|name:阿拉提|address:广济南路19号西城永捷生活广场4层|location:120.600204,31.305528|tel:0512-65577137|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D723|name:任吉老砂锅|address:广济南路西城永捷大润发地下一层B016室(近大润发)|location:120.60051,31.30577|tel:15216677847;0512-65566674|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02000HSTC|name:绿杨馄饨店(解放西路)|address:沧浪区绿扬馄饨公园天下店(公园天下)|location:120.597021,31.278007|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K0BU|name:福源小吃|address:吴越路附近|location:120.583808,31.267627|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B0200065AL|name:苏式汤面|address:桐泾北路550号|location:120.588739,31.319382|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D0IA|name:利庆藏书羊肉店(虎丘路店)|address:金阊区虎丘路新村对面|location:120.585833,31.321097|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001BVBD|name:笑乐惠|address:苏州高新区珠江路嘉业阳光假日内|location:120.53411,31.28176|tel:0512-68310899|type:餐饮服务;中餐厅;浙江菜
citycode:0512|poiid:B02001DDNZ|name:聚贤庄|address:高新区嘉业阳光假日57-5(联华超市对面)|location:120.53397,31.28201|tel:13913110657;18362677571|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001BUN7|name:百味鲜|address:嘉业阳光假日A区57-2号|location:120.534047,31.281815|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001A09A|name:安藤家|address:广济南路19号西城永捷广场负一楼(广济南路大润发)|location:120.60094,31.305206|tel:0512-68618707;13915403313|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02000IC6Y|name:东吴面馆(虎丘路)|address:虎丘路16号|location:120.585722,31.321286|tel:0512-65332515|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200172TG|name:东吴面馆(广南店)|address:金阊区广济南路67号|location:120.600603,31.306214|tel:0512-68553883|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000JCVN|name:震源生煎(三香店)|address:三香路126|location:120.602732,31.299463|tel:0512-68281717|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000655M|name:苏北菜馆|address:景山路康佳花园四区70-94幢南门对面|location:120.539482,31.315253|tel:13402651793|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020001O0Q|name:冠云大酒店|address:桐泾北路538号|location:120.590173,31.318699|tel:0512-68016088;0512-68018234;0512-68018100|type:住宿服务;宾馆酒店;四星级宾馆|餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017JMR|name:PANKOO釜山料理(新苏天地店)|address:金阊区广济南路219号新苏天地7F|location:120.59907,31.309374|tel:0512-65899870|type:餐饮服务;外国餐厅;韩国料理
citycode:0512|poiid:B020017615|name:战锅策(新苏天地店)|address:广济南路219号新苏天地8层|location:120.599074,31.309371|tel:0512-65899567;0512-65899778|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020017ZUA|name:外婆家(苏州石路店)|address:广济南路219号新苏天地|location:120.59909,31.309391|tel:0512-57392588;0512-65899678;0512-58580982|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017JN6|name:川味观(新苏天地店)|address:广济南路219号新苏天地购物中心7层|location:120.599088,31.309392|tel:0512-65899918|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B0200182RI|name:藤家鲷鱼烧|address:广济南路219号新苏天地B1层(近广济路)|location:120.599118,31.309346|tel:|type:餐饮服务;外国餐厅;日本料理
citycode:0512|poiid:B02001IEUC|name:阿婆粉丝汤|address:广济南路103号|location:120.600538,31.307078|tel:18251191117;18706210694|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017D98|name:福建沙县小吃(金色家园西)|address:新区金色家园内|location:120.531997,31.285103|tel:0512-68315364;15195602797|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017FWQ|name:重庆麻辣烫(金色家园西)|address:玉山路|location:120.532007,31.285037|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02000JY1M|name:邻家小苑|address:玉山路211号|location:120.532065,31.284812|tel:0512-68785655|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001G5IK|name:和米堂章鱼烧(新苏天地店)|address:广济南路219号新苏天地购物中心B1楼|location:120.599365,31.309456|tel:0512-6577823;13182606639;18896782040|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001CIRD|name:福建沙县特色小吃|address:谈家南巷|location:120.602647,31.301983|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001IBC5|name:Double Patat帕塔塔|address:广济南路新苏天地B1层外走廊(地铁2号线5号出口右转50米|location:120.59938,31.3095|tel:18501500782|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001BV9J|name:鸿意简餐|address:苏州高新区玉山路211号|location:120.531964,31.284601|tel:13771977983|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001D6SE|name:随便吃点快餐连锁店|address:广济南路子199号(全景大厦)一楼西侧|location:120.59983,31.30891|tel:0512-65588826;13912788893|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001D6MP|name:味乐客|address:广济南路199号全景大厦1楼(近金门路)|location:120.59983,31.30891|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000J699|name:豪门一阁|address:三香路100号|location:120.603291,31.299747|tel:0512-65207776|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B0200076X4|name:绿杨馄饨店(景山路)|address:景山路|location:120.538573,31.31517|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017G31|name:味之源|address:玉山路|location:120.532089,31.284092|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020017JNB|name:新石器烧烤(新苏天地店)|address:广济南路219号新苏天地B1层|location:120.59968,31.309525|tel:0512-67091657;0512-65899279|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B02001761Q|name:海底捞火锅(新苏天地店)|address:广济南路219号新苏天地7层|location:120.599678,31.309524|tel:0512-65899796|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B020017GQF|name:味千拉面(广济路新苏天地广场店)|address:广济南路219号新苏天地B1层|location:120.599683,31.309527|tel:0512-65899888;0512-65899505|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B020017JN5|name:食其家(广济南路店)|address:广济南路219号新苏天地B1层|location:120.599684,31.309529|tel:0512-65899618|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001DD67|name:上官小厨|address:广济南路219号新苏天地广场8楼802|location:120.599678,31.309558|tel:0512-65357778|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B0200172E0|name:必胜客(新苏天地餐厅)|address:广济南路219号新苏德基广场B1层|location:120.599698,31.309545|tel:0512-65896061|type:餐饮服务;快餐厅;必胜客
citycode:0512|poiid:B020005Q8I|name:好人家饭店(玻纤路)|address:玻纤路306|location:120.58649,31.32185|tel:0512-67086697|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02000JFDW|name:水城大酒店|address:沧浪区胥江路405号|location:120.603308,31.288176|tel:4000676128;0512-68158777|type:餐饮服务;中餐厅;综合酒楼
citycode:0512|poiid:B020019Z9X|name:麻辣盛艳(新苏天地店)|address:广济南路219号新苏天地B1层206号商铺|location:120.600008,31.309676|tel:0512-68639322;0512-68831022|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001IBDC|name:美味佳大酒店|address:解放西路1号|location:120.59877,31.278103|tel:0512-68110777|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02001D65K|name:1973继光香香鸡(新苏天地店)|address:广济南路219号新苏天地B1楼(近希望先生)|location:120.60014,31.310047|tel:0512-65560696|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001C69B|name:江南韵|address:金阊区广济南路219号新苏天地7楼(近海底捞)|location:120.60034,31.30979|tel:0512-65899928|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019LL5|name:厦门姜母鸭|address:横塘青春路43号好易家家居广场|location:120.5793,31.264318|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001K3FJ|name:火地铁板烧(新苏天地店)|address:新苏天地负一楼(广济南路与金门路交叉口)|location:120.600081,31.31032|tel:0512-65316177|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0512|poiid:B02000HVGD|name:昌兴人家|address:胥江路385|location:120.604136,31.288416|tel:18913153686;0512-68552553|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000K0BJ|name:沙县小吃(石湖花园西南)|address:滨河路(石湖花园西南)|location:120.577056,31.263437|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000JYFF|name:妈祖海鲜酒楼|address:昌普路苏州三元工业区附近|location:120.577466,31.263348|tel:0512-67135303|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0512|poiid:B02001CZM4|name:许家小院|address:青运路|location:120.575095,31.262808|tel:13706202112|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020000FF9|name:开源大酒店|address:胥江路326|location:120.604745,31.28895|tel:0512-68215773;0512-68129777|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001D74I|name:川味居|address:苏州高新区珠江路106号|location:120.536446,31.274544|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0512|poiid:B02001IRFP|name:兰州正宗牛肉拉面|address:永胜路附近|location:120.575408,31.262705|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0512|poiid:B02001AZK8|name:鸡排超人(百脑汇店)|address:广济南路258号百脑汇B2F|location:120.60086,31.31055|tel:0512-65589497|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001D9I8|name:金凤小厨|address:高新区永胜路|location:120.57541,31.262518|tel:15895573484|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02001FVBT|name:德庄火锅|address:解放东路555号德合商业广场2层|location:120.600897,31.278783|tel:0512-68556003|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001CJ80|name:聚福楼百姓饭店|address:金阊区留园路6号(广济路口)|location:120.598077,31.314704|tel:13962190184|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02000JLHX|name:陆振兴(石路店)|address:广济南路|location:120.601433,31.310111|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B020019NCL|name:家家小炒|address:劳动路60号三香农贸市场8号房|location:120.605587,31.298203|tel:|type:餐饮服务;中餐厅;江苏菜
citycode:0512|poiid:B02001A1PV|name:旺庄沙土玉米(三香路店)|address:劳动路61号三香农贸市场全绿中心|location:120.60558,31.298357|tel:0512-66033188|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001879S|name:金门商城|address:南阳里2号石路|location:120.602518,31.308303|tel:|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0512|poiid:B02001ID9N|name:凡堡格迷你汉堡屋|address:胥江路299号(香雪海饭店旁)|location:120.605225,31.288782|tel:0512-86882186;18626272807|type:餐饮服务;快餐厅;快餐厅
citycode:0512|poiid:B02000J6IU|name:寻味成都小吃|address:石路美食街6号|location:120.602143,31.309219|tel:0512-66111863|type:餐饮服务;中餐厅;中餐厅
citycode:0512|poiid:B02001774K|name:叶子干锅(苏州石路店)|address:五星电器对面石路老街坊天福里9号|location:120.601922,31.309681|tel:13451631647|type:餐饮服务;中餐厅;火锅店
citycode:0512|poiid:B02001DADX|name:南园包子|address:胥江路295号(近胥江新村)|location:120.60538,31.28882|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0512|poiid:B020001LM1|name:金湘阁湘菜馆|address:留园路29|location:120.598713,31.314462|tel:18914029567;0512-65315595|type:餐饮服务;中餐厅;湖南菜(湘菜)
