citycode:0591|poiid:B024F0VANL|name:家家香|address:八一七北路187安泰中心145号(近织锦巷)|location:119.30044,26.08242|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0VH7B|name:老韩饺子馆|address:善化坊25号|location:119.290044,26.08541|tel:0591-87657509|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F0VP97|name:川之味(高宅路)|address:金山工业集中区浦上片平潭园综合楼18号店面|location:119.260155,26.027059|tel:13110762960|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0XS5Y|name:琴珠小吃|address:琴亭路70附近|location:119.301727,26.118067|tel:15980204230|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VCAK|name:御膳轩|address:通湖路87号|location:119.291214,26.088108|tel:0591-87677871|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0XSQA|name:老东北饺子王|address:善化坊靠近杨桥东路路口|location:119.29017,26.085365|tel:13960727254|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U2BQ|name:兴潮记|address:北大路93号|location:119.293945,26.094799|tel:0591-87801767|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04W5O|name:兰州马家拉面(塔巷分店)|address:北大路138号华富花园2号15号店|location:119.293707,26.093683|tel:0591-63358517|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0Z00X|name:庆尚熟手石锅拌饭(北大路店)|address:北大路156号华富新村3座2号(省物价局对面)|location:119.29372,26.09362|tel:0591-83190786|type:餐饮服务;外国餐厅;韩国料理
citycode:0591|poiid:B024F04DCS|name:兴兴牛杂店|address:北大路118号|location:119.29381,26.093706|tel:0591-87857572|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXVU|name:咔利嗒披萨(芍园店)|address:白马路芍园一号创意园内|location:119.289138,26.082028|tel:0591-87522559|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:0591|poiid:B024F05NZP|name:永得胜海鲜楼(金汇店)|address:南江滨金山大桥头(融侨水乡酒店对面)|location:119.273524,26.049237|tel:0591-88886888|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F04W5R|name:拉面天天有|address:华威大饭店斜对面|location:119.293783,26.093476|tel:0591-83190786|type:餐饮服务;外国餐厅;日本料理
citycode:0591|poiid:B024F0VH3S|name:老巷口|address:鼓西路10附近|location:119.291885,26.088531|tel:|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F04W8C|name:湖光小吃(通湖路分店)|address:通湖路(近鼓西路)|location:119.291478,26.087483|tel:13787885788;0591-83865086|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04BT0|name:谭鱼头火锅(福州鼓楼店)|address:北环中路41号|location:119.299064,26.108069|tel:0591-83351517;0591-87877899;0591-87877877|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0VQ6U|name:孙大妈水饺(北大路店)|address:福建省福州市北大路112号附近|location:119.29409,26.093674|tel:0591-83839223|type:餐饮服务;中餐厅;东北菜
citycode:0591|poiid:B024F0VBUG|name:古城驿站|address:福飞路|location:119.302919,26.119541|tel:|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0U1Y0|name:徽闽食府|address:鼓楼区鼓西路288号|location:119.292157,26.088597|tel:0591-87831717;0591-87526309|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VQ80|name:妯娌老鸭粉丝馆(北大路店)|address:北大路156号|location:119.29425,26.09394|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VJKQ|name:韩国小吃|address:元坦街小柳市场侧(近省委党校)|location:119.28752,26.077304|tel:15960196112|type:餐饮服务;外国餐厅;韩国料理
citycode:0591|poiid:B024F0X43H|name:日日红客家特色牛肉小吃(高宅路)|address:建新南路南国金辉25幢14(近仓山万达)|location:119.262506,26.029249|tel:18850701815|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VL34|name:北味居|address:柳河路81电影机械厂对面|location:119.287718,26.077521|tel:|type:餐饮服务;中餐厅;东北菜
citycode:0591|poiid:B024F0UG9R|name:博客莱(高宅路)|address:好景城对面|location:119.262653,26.029403|tel:0591-87984031|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VQX4|name:真牛馆|address:通湖路保定新村2号楼4号店面|location:119.2915,26.08631|tel:13763827710|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XSIK|name:姐妹饭店|address:高宅村附近|location:119.259,26.023426|tel:15659157688|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F05TQD|name:永安风味小吃|address:通湖路129号6-7号连接体14号店|location:119.291758,26.086801|tel:0591-87626104|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0U1H8|name:麒麟日记音乐西餐|address:白马北路|location:119.289875,26.082149|tel:0591-83826655|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0591|poiid:B024F0VGL0|name:春暖田鸡|address:通湖路|location:119.291579,26.086251|tel:0591-87509558|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04YFX|name:澳葡苑食谈|address:鼓屏路181-3|location:119.296765,26.099419|tel:0591-87853358;0591-87879518|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZT34|name:陈姓客家小吃|address:高宅路附近|location:119.263627,26.0302|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VHQI|name:华臻会所|address:华屏路|location:119.299567,26.106894|tel:|type:餐饮服务;休闲餐饮场所;休闲餐饮场所
citycode:0591|poiid:B024F0U3SY|name:鼓楼吉第|address:鼓楼东浦路156号|location:119.30352,26.11913|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VJOB|name:客家牛肉馆(文北路)|address:通湖路172青鸟世纪附近|location:119.291809,26.085722|tel:0591-87519283|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XSW1|name:小南国食府|address:浦上加油站对面|location:119.264085,26.030598|tel:15959090102|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04H1Q|name:钱塘风酒楼|address:福建省委党校函授大楼2层|location:119.287821,26.075901|tel:0591-88001699;0591-88001777|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0YU6K|name:私房牛肉面馆(琴亭路)|address:琴亭路御景台花园旁|location:119.303432,26.118038|tel:15280073238|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0Z03V|name:禾家台式丼饭东街店|address:杨桥路元帅庙新村1-2号店面(南后街 三坊七巷)|location:119.29162,26.084776|tel:18850134951;0591-87502479|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05E9F|name:旗山农家乐|address:鼓屏路183号|location:119.297195,26.099208|tel:0591-87933733|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZXEO|name:超哥牛排馆|address:鼓西路223-2号|location:119.29314,26.08851|tel:18606910163|type:餐饮服务;外国餐厅;牛扒店(扒房)
citycode:0591|poiid:B024F036G8|name:莆仙居风味食府|address:柳河路61号省委党校旁1楼(省委党校旁)|location:119.287831,26.075804|tel:0591-83708515|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0VPR6|name:大拇指牛肉|address:琴亭路58号东浦综合楼1号楼1楼第6间|location:119.30349,26.118032|tel:0591-87196090|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VPBV|name:咸肉菜饭|address:高宅路(近加油站)|location:119.2642,26.03029|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05UL2|name:珍味馆|address:鼓西路与元帅路交叉口附近|location:119.293517,26.088894|tel:0591-22207761|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05KEB|name:东北屯|address:鼓屏路139号黄金大厦2层|location:119.29701,26.09773|tel:|type:餐饮服务;中餐厅;东北菜
citycode:0591|poiid:B024F05E9I|name:湘村部落食坊|address:鼓屏路139号黄金大厦2层|location:119.297021,26.097748|tel:0591-87304418|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F00A28|name:福建职工之家大酒店|address:五四北琴亭路33号|location:119.303816,26.117657|tel:|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F036G9|name:莆仙乡镇风味馆|address:北大路246|location:119.294607,26.090998|tel:0591-87544176|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XSMS|name:杨记农家乐|address:秀山路245号|location:119.30781,26.131653|tel:0591-87918878|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04W88|name:芝加基(鼓西路)|address:芝加基地处鼓西路莲湖花园A6店(鼓西路和元帅路交叉处)|location:119.293805,26.088621|tel:0591-87518997|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0VBKS|name:味名坊|address:北大路物价局外九彩巷50号|location:119.2962,26.094714|tel:0591-87818046|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F05A04|name:天然居餐厅|address:祥坂路|location:119.281526,26.060584|tel:0591-83891899|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0YTBM|name:花田厝|address:五四北路|location:119.304146,26.117605|tel:0591-87716291|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05V3E|name:西洪大饭店|address:白马北路园垱街15号|location:119.290075,26.078978|tel:0591-83725100;0591-83781363;0591-83726299|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VOW8|name:金汤汕味坊|address:北环中路30号(近金汤温泉)|location:119.30161,26.109474|tel:0591-87738180|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F05TRI|name:国荣排骨(鼓屏店)|address:鼓屏路128号(九彩巷口)|location:119.296691,26.095472|tel:0591-62036055|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXGU|name:美兹克|address:凤凰新村北门附近|location:119.2851,26.067785|tel:|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F033H5|name:台湾担仔面(元帅路)|address:元帅路3|location:119.294123,26.088671|tel:0591-83145564|type:餐饮服务;中餐厅;台湾菜
citycode:0591|poiid:B024F0XTHM|name:莆田卤面(中共福州市仓山区委员会东)|address:政府附近|location:119.274444,26.046457|tel:15959008268|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXPX|name:银天酒楼|address:坂中商业街|location:119.3107,26.140982|tel:0591-87921247|type:餐饮服务;中餐厅;广东菜(粤菜)
citycode:0591|poiid:B024F0Z02X|name:易斯登全球食尚缔造|address:乌山西路69号阳光荣域B区(舒友海鲜大酒楼旁)|location:119.28729,26.071892|tel:0591-63019999|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0591|poiid:B024F04BUQ|name:沙县小吃(北环中路)|address:北环中路61附近|location:119.301536,26.10826|tel:0591-87873844|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04JBM|name:清粥小吃店|address:元帅路15-1|location:119.294248,26.08824|tel:18805907285|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UCWB|name:随变香|address:新店镇秀山路|location:119.308686,26.132342|tel:0591-87918415|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0XS82|name:美食美客|address:浦上大道360号乐都汇广场4层(万达广场附近)|location:119.268453,26.035321|tel:18965915346;18059107743;0591-83830213|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F0XZLE|name:鑫陶家庄|address:杨桥路91号(杨桥大厦对面)|location:119.293016,26.08488|tel:0591-87662227|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZPVJ|name:陈记港式套餐|address:祥坂路85附近|location:119.282193,26.060757|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0ZQHO|name:豆花新语(北大店)|address:北大路293号锦秀华庭|location:119.295,26.089796|tel:0591-83908917|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0591|poiid:B024F0XXVF|name:田园食府|address:柳河路14号(小柳小学旁边)|location:119.28932,26.075958|tel:0591-63101977|type:餐饮服务;中餐厅;福建菜
citycode:0591|poiid:B024F0VBCO|name:蒸饺王(鼓西路店)|address:鼓西路185号(教堂对面)|location:119.29471,26.088854|tel:0591-28363348|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05KEU|name:荷都大酒楼|address:杨桥东路118号宏杨新城建福大厦|location:119.293476,26.08563|tel:0591-87506179|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0VIJE|name:黄鹤楼美食园|address:侨雄中心B座|location:119.293444,26.085521|tel:0591-83799917|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VAQD|name:兰亭叙|address:乌山西路黎明街18号5号楼(近黎明富丽华酒店)|location:119.28796,26.07267|tel:0591-88995598|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:0591|poiid:B024F04Y1F|name:萨芭雍|address:白马北路148号|location:119.290537,26.078497|tel:0591-87619939|type:餐饮服务;外国餐厅;西餐厅(综合风味)
citycode:0591|poiid:B024F0VPNB|name:艳阳天(琴亭路)|address:琴亭路29号(近方圆大厦)|location:119.304866,26.117629|tel:0591-38175106|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F04VVU|name:天天来川菜馆|address:北环中路30号对面|location:119.301934,26.108271|tel:0591-87849755|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F0U0YP|name:鲜乐舫|address:柳河路16号|location:119.289462,26.075806|tel:0591-63101977|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XXJI|name:驿佳|address:南屿街附近|location:119.2233,25.972445|tel:0591-22805757|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F05YQH|name:麦当劳(福州浦上店)|address:浦上大道306号乐都汇购物中心|location:119.267762,26.033537|tel:4008517517;0591-83671266|type:餐饮服务;快餐厅;麦当劳
citycode:0591|poiid:B024F0XSJ1|name:山东面馆|address:北环中路30号对面|location:119.302025,26.108477|tel:0591-83186202|type:餐饮服务;快餐厅;快餐厅
citycode:0591|poiid:B024F04ZAA|name:金春华酒楼|address:鼓屏路86号|location:119.297005,26.094295|tel:0591-87802688;0591-87812088|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0YTBN|name:龙岩小吃(秀山路)|address:康城西区附近|location:119.309167,26.132635|tel:15959131648|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VHOT|name:大用生态酒楼|address:通湖路224-1|location:119.292694,26.083336|tel:0591-83895319;0591-83896319|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F00C40|name:富黎华大酒楼|address:白马路黎明街18号|location:119.288283,26.073049|tel:0591-83757327;0591-83757326;0591-83757325|type:餐饮服务;中餐厅;海鲜酒楼|餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F0UBLI|name:火山灰花园厨坊|address:北环中路30号|location:119.302154,26.108759|tel:0591-83577717|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05KIZ|name:乡村小毛驴火锅|address:鼓西路173号|location:119.2949,26.088752|tel:0591-88815876|type:餐饮服务;中餐厅;火锅店
citycode:0591|poiid:B024F0VARV|name:龙凤祥酒家|address:元帅路元帅新村4幢30号|location:119.294148,26.08686|tel:0591-87553384|type:餐饮服务;中餐厅;综合酒楼
citycode:0591|poiid:B024F04YNS|name:渡鸡口川菜馆|address:北大路(鼓西路口)|location:119.295102,26.089251|tel:13358269911|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:0591|poiid:B024F05ECG|name:韩美味(鼓西路店)|address:鼓西路173号|location:119.294915,26.088766|tel:0591-87667882|type:餐饮服务;外国餐厅;韩国料理
citycode:0591|poiid:B024F04Y1Q|name:香村瓦缸煨汤馆(小柳店)|address:柳河路18号|location:119.289445,26.075542|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VHUN|name:台湾卤饭|address:北环中路省体对面|location:119.302047,26.108274|tel:0591-87812386|type:餐饮服务;中餐厅;台湾菜
citycode:0591|poiid:B024F0VQAN|name:兰州拉面|address:西二环路柳河花园(近省委党校)|location:119.289583,26.075567|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:0591|poiid:B024F0VOO8|name:凤凰山庄(琴亭路)|address:五四路438号益力公寓03号(近琴亭路)|location:119.305166,26.11764|tel:0591-63085339;0591-63085399|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0UFPV|name:乐食汇|address:浦上大道306号乐都汇购物中心|location:119.268074,26.033596|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0VFXZ|name:小柳川菜馆|address:小柳106|location:119.289582,26.075481|tel:15859016982|type:餐饮服务;中餐厅;四川菜(川菜)|餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F05EFI|name:洞庭鱼头王(总店)|address:北环中路30号|location:119.302385,26.108765|tel:0591-87711626|type:餐饮服务;中餐厅;海鲜酒楼
citycode:0591|poiid:B024F0XXRR|name:山东驴肉馆|address:祥板路宏光苑77号店(祥板支路口)|location:119.283041,26.061246|tel:18705085725|type:餐饮服务;中餐厅;中餐厅
citycode:0591|poiid:B024F0XSV5|name:川香楼|address:琴亭路益力公寓2号店|location:119.30526,26.117699|tel:0591-87766655|type:餐饮服务;中餐厅;四川菜(川菜)
