citycode:029|poiid:B001D0WGC5|name:稻香村餐厅|address:未央路112号经贸宾馆2层|location:108.946191,34.307923|tel:029-82126100|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZNCZ|name:红旗酒楼|address:试飞院红旗小区内|location:109.2338,34.655313|tel:029-86830088;029-86837582|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WIDB|name:海馨酒楼|address:人民西路|location:109.230636,34.658406|tel:029-86868666;029-86877000;029-86868888|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D08NCV|name:川味快餐|address:未央区|location:108.991102,34.38533|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08MXT|name:重庆麻辣烫|address:未央区|location:108.99098,34.3853|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08RPH|name:兰州牛肉拉面(西安医学院卫生保健中心西北)|address:未央区|location:108.990025,34.385041|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D138ZP|name:福建沙县小吃(安装三外南院家属楼东)|address:人民东路中段|location:109.232917,34.657944|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08MXJ|name:佳佳饺子馆|address:未央区|location:108.989685,34.384529|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WGB6|name:萨洛克|address:人民东路|location:109.233385,34.658432|tel:029-86202431|type:餐饮服务;外国餐厅;意式菜品餐厅
citycode:029|poiid:B001D06WZC|name:石头火锅(人民东路)|address:人民东路191号|location:109.233553,34.658436|tel:029-86864898|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D075C6|name:杨陵蘸水面|address:延凤路26号|location:109.225755,34.664446|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D078C4|name:正宗兰州拉面馆(科研巷)|address:科研巷|location:109.237841,34.655188|tel:029-86901077|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D0W432|name:晶海鲍翅大酒楼|address:人民东路179号|location:109.233938,34.658461|tel:029-86866888;029-86201257;029-86866688|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D08NCW|name:川粤大排档|address:未央区|location:108.988353,34.384556|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08RSK|name:秦镇凉皮|address:未央区|location:108.987991,34.384452|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08S36|name:重庆人家|address:小滩村附近|location:108.987612,34.384335|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0907L|name:金马鸡汤刀削面|address:草滩街道西安市经济技术开发区凤华路中段|location:108.987547,34.384317|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPI6|name:兴隆饭庄|address:关中环线(近阎良公园)|location:109.214013,34.673344|tel:029-81672722|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZTVS|name:供销饭店|address:油高路|location:109.297291,34.551533|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0Z0TL|name:一品香火锅|address:西安医学院|location:108.9921,34.381364|tel:029-86479195|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D08QKE|name:双峰酒店|address:闫良前进西路|location:109.226377,34.666308|tel:029-82185058|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WILN|name:知味轩自助小火锅(胜利街)|address:迎宾大道中段|location:109.228863,34.66502|tel:18729189057|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D090WM|name:东方饭庄|address:前进西路99|location:109.227081,34.666317|tel:029-82186222;029-86205338|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WJJ4|name:芙蓉坊|address:人民东路中段|location:109.237941,34.658516|tel:029-81670066;029-81670138|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0W4WZ|name:福建千里香馄饨王(开保卿镶牙所东南)|address:公园街68号附近|location:109.229881,34.665039|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06ORP|name:老味家|address:人民东路|location:109.23923,34.658532|tel:029-86205555|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06N2Z|name:九头鸟烧烤|address:大良路中段|location:109.236131,34.661353|tel:13700281438|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0ZWN5|name:兰州拉面馆|address:人民西路|location:109.230171,34.665912|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D075OI|name:一家人饺子馆(文化东路)|address:文化东路|location:109.232985,34.663829|tel:029-86868116|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D08QLN|name:清香阁|address:西飞大道|location:109.230213,34.665915|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZU22|name:东北野生大鱼坊|address:大良路|location:109.234235,34.663316|tel:13299129988|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D06SQ0|name:蒲城饭庄|address:大良路11号|location:109.237933,34.661992|tel:029-68098098|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08NDB|name:重庆特色川菜|address:行者路|location:109.198247,34.383235|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D074ED|name:兄弟烤肉(大良路)|address:大良路|location:109.238347,34.662056|tel:029-86384884;18700888555;029-6203888|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WG61|name:北京烤鸭酒楼|address:润天大道15号|location:109.24152,34.65952|tel:|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D06OOY|name:老四烤肉(大良路)|address:大良路69-1|location:109.238507,34.662078|tel:029-86892291|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D06PVE|name:两江酒楼|address:润天大道24|location:109.24142,34.660053|tel:029-86208181|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0WK15|name:七可苗家酸菜鸡|address:润天大道中段|location:109.241385,34.660326|tel:029-86876399|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D06FDT|name:富平餐馆(大良路)|address:大良路|location:109.239515,34.662237|tel:029-86886068|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06DML|name:东北风味(大良路)|address:大良路33|location:109.239833,34.662278|tel:029-86887026|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D0VP4R|name:汉中菜豆腐火锅(润天大道)|address:润天大道62号|location:109.241767,34.660753|tel:029-68017009;029-86888750|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WIYI|name:巴乡石锅鱼(润天大道)|address:润天大道64号(近润田酒店)|location:109.241742,34.660852|tel:15721970658|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06S1L|name:南院门葫芦头泡馍(丰收路)|address:润天大道|location:109.241241,34.661326|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D070ID|name:渭南蒸饺(大良路)|address:大良路78号|location:109.240242,34.662323|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0WIEU|name:一锅香|address:大良路78号|location:109.240636,34.662047|tel:|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D0WFV7|name:湖南土菜馆(大良路)|address:大良路78号|location:109.240604,34.662377|tel:029-86886989|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08QKI|name:大红袍|address:延安街|location:109.235505,34.666821|tel:029-86875555|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D08MOZ|name:重庆川菜馆(火车站一小区北)|address:临潼火车站(火车站一小区北)|location:109.213413,34.387855|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08NDD|name:怪难吃|address:行者路附近|location:109.197804,34.379553|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D08RSH|name:大众餐馆|address:灞桥区|location:109.025207,34.36306|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08ZI2|name:水盆羊肉(火车站一小区北)|address:人民北路7号(火车站一小区北)|location:109.213346,34.386976|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0906B|name:金玉酒楼|address:前进东路23附近|location:109.238508,34.667215|tel:029-86841689|type:餐饮服务;中餐厅;综合酒楼
citycode:029|poiid:B001D0VPC2|name:快活林|address:三零一乡道|location:109.195956,34.695494|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPB5|name:塘坝鱼|address:三零一乡道|location:109.197089,34.695243|tel:029-86880373|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPIB|name:世外桃园|address:三零一乡道|location:109.197394,34.695179|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPFL|name:园中园|address:北塬环线附近|location:109.19578,34.695923|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPBM|name:中华园|address:三零一乡道|location:109.196258,34.695806|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPJW|name:民众乐园|address:三零一乡道|location:109.197928,34.69504|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VPC8|name:休闲农家|address:三零一乡道|location:109.197027,34.6956|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0VZRU|name:聚缘酒店|address:207县道附近|location:109.263041,34.420438|tel:029-83977111|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08NDE|name:喜来登餐厅|address:108国道附近|location:109.236935,34.397189|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08M1C|name:川菜食府|address:207县道附近|location:109.263454,34.419446|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WTKK|name:金马刀鸡汤刀削面|address:斜口街151附近|location:109.154364,34.358426|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0Z264|name:潇天大酒店|address:新丰镇鸿门村前街组庆山西路|location:109.26527,34.420799|tel:029-83972666|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D11QMV|name:菲林格尔|address:康复北路和人民西路的交叉口附近|location:109.201803,34.375243|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0W4UF|name:重庆龙腾火锅(阎良店)|address:倚天路中段|location:109.252028,34.662287|tel:029-81663888|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D1021J|name:聚香阁|address:诚信路33号|location:109.213077,34.380949|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WS03|name:百姓居|address:前进东路东航花园西门|location:109.245148,34.668089|tel:18792604941|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08YF0|name:东北饺子馆(西安未央北城医院西)|address:南环(西安未央北城医院西)|location:108.977915,34.374116|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D08N64|name:特色面馆|address:南环附近|location:108.97794,34.374056|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08N5W|name:户县面馆|address:南环附近|location:108.977444,34.374266|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08MGA|name:顺风餐厅|address:207县道|location:109.26554,34.420501|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08N5Y|name:君之味|address:南环附近|location:108.977525,34.373988|tel:|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WCWG|name:胖子火锅城|address:芷阳路附近|location:109.190155,34.369354|tel:|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D08N63|name:正宗牛羊肉泡馍馆|address:南环附近|location:108.978097,34.373536|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D08NEZ|name:樱花餐馆|address:未央区|location:108.967636,34.378497|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WE6D|name:公馆菜|address:文化东路中段|location:109.208671,34.377552|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WNCZ|name:重庆7石咕噜鱼|address:文化西路朗庭宾馆对面|location:109.209923,34.377426|tel:029-83827896;029-83889393|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0WF31|name:重庆麻麻鱼府|address:文化路十字向西50米路北|location:109.211754,34.377727|tel:029-83432391|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WO3R|name:大汗包子|address:文化路|location:109.212298,34.377291|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0ZM0Y|name:老三火锅城|address:万年路50号|location:109.222436,34.38281|tel:029-83952555|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D08ZI4|name:徐家酸汤饺子|address:西安近郊人民西路(近工商银行)|location:109.208329,34.3747|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D08ML0|name:御膳阁|address:陕鼓大道8号|location:109.197224,34.369342|tel:029-83856789|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WQAQ|name:东北野生大鱼坊(西安老刘分店)|address:诚信路38号|location:109.217605,34.379442|tel:15349200793|type:餐饮服务;中餐厅;东北菜
citycode:029|poiid:B001D0WPHF|name:小馋虫麻食(临潼分店)|address:诚信路70号|location:109.220527,34.380027|tel:029-83883465|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WJB5|name:舍得香腊汁肉夹馍(银桥大道店)|address:快速干道书院街(段华清中学对面)|location:109.224025,34.381995|tel:15102930036|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WLDU|name:杨翔豆皮涮牛肚(临潼店)|address:文化西路与开元路交口(近东方开元小区)|location:109.215755,34.377248|tel:029-83821989|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D09OQ8|name:冶氏兰州正宗牛肉拉面|address:唐韵园中心广场西南侧|location:109.216843,34.377611|tel:|type:餐饮服务;中餐厅;清真菜馆
citycode:029|poiid:B001D08MUE|name:通达饭庄|address:庆山路53号|location:109.27462,34.422888|tel:029-83973196|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08S1Y|name:秦镇米皮店|address:桃源路33号|location:109.222194,34.38012|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0Z15Q|name:杨凌蘸水面|address:陕鼓大街西安工程大学后门|location:109.189926,34.36397|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WGFP|name:福满楼|address:西关正街|location:109.204538,34.370239|tel:029-83811335|type:餐饮服务;中餐厅;四川菜(川菜)
citycode:029|poiid:B001D0W4RP|name:绿林居|address:陕鼓大道43号(爱琴海对面)|location:109.203116,34.369461|tel:029-83819585|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WGOB|name:好粥到|address:健康路中段(交通运输管理站南侧)|location:109.208918,34.371693|tel:13488266663|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WHB1|name:刘三姐湘菜酒家|address:健康路|location:109.208958,34.37157|tel:029-83817111|type:餐饮服务;中餐厅;湖南菜(湘菜)
citycode:029|poiid:B001D0WIZW|name:山城鲜鱼庄|address:健康路|location:109.208878,34.371153|tel:029-63382666|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D069QP|name:佰人王串串香(人民南路)|address:人民南路12附近|location:109.212954,34.373159|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D09SZ5|name:唐汗隆肥牛(总店)|address:华清路|location:109.204182,34.368798|tel:029-83813398|type:餐饮服务;中餐厅;火锅店
citycode:029|poiid:B001D08R51|name:天天过年饺子馆|address:西关正街5附近|location:109.208421,34.370734|tel:|type:餐饮服务;中餐厅;特色/地方风味餐厅
citycode:029|poiid:B001D0YZ2D|name:骨头庄|address:文化东路|location:109.22153,34.3776|tel:|type:餐饮服务;中餐厅;西北菜
citycode:029|poiid:B001D0WK3R|name:天津狗不理包子|address:健康路|location:109.208772,34.370628|tel:13572507807|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D0WHLE|name:膳豪鱼府|address:西关正街临潼铁路中学对面|location:109.207271,34.369857|tel:029-83810333|type:餐饮服务;中餐厅;海鲜酒楼
citycode:029|poiid:B001D09OCJ|name:温馨家园|address:万年路80号|location:109.229005,34.381745|tel:|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D08R55|name:正宗兰州牛肉拉面(西关正街)|address:健康路9号(近西关正街)|location:109.208358,34.37028|tel:029-81362228|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D064YG|name:兴盛国际大酒店|address:秦陵北路与兴盛路交汇处|location:109.226825,34.379413|tel:029-83889911;029-83889922;029-83886410|type:餐饮服务;中餐厅;中餐厅
citycode:029|poiid:B001D06D5K|name:德克士(临潼餐厅)|address:人民南路全都购物广场1层|location:109.213424,34.37191|tel:029-83827655|type:餐饮服务;快餐厅;快餐厅
citycode:029|poiid:B001D06ONZ|name:老陕食府|address:人民东路4号东侧|location:109.218223,34.374378|tel:029-83823188|type:餐饮服务;中餐厅;中餐厅
